name 	 ottid 	 sources 	 node_id 	 notes
Dendrosomididae	4806184	worms:425477,gbif:7536838,irmng:119555	ott4806184	
Tenrecidae	796652	ncbi:9369,gbif:9613,irmng:104907	ott796652	
Opisthocomidae	928357	ncbi:30417,gbif:5261,irmng:104684	ott928357	
Onchidorididae	739815	worms:175,ncbi:71283,gbif:6561,irmng:106774	ott739815	
Patellariaceae	141245	if:81111,ncbi:37883,worms:147611,gbif:8304,irmng:109359	ott141245	
Neocentrophyidae	3583654	ncbi:1215725,worms:101073,gbif:5147,irmng:113853	ott3583654	
Atopomelidae	1041888	ncbi:474012,gbif:2253,irmng:108582	ott1041888	
Altajellidae	3516254	worms:888815,gbif:7231,irmng:118146	ott3516254	
Salentinellidae	924014	worms:550677,ncbi:371493,gbif:4304232,irmng:109345	ott924014	
Raphidiidae	797039	ncbi:50483,gbif:6181,irmng:104670	ott797039	
Bythitidae	363181	ncbi:181401,worms:125503,gbif:4220,irmng:117198	mrcaott61966ott80330	
Cladopathidae	510324	worms:266961,ncbi:359502,gbif:8177,irmng:108330	ott510324	
Hypothalassiidae	621935	worms:439031,ncbi:652083,gbif:3254294,irmng:117758	ott621935	
Diorocetidae	3615329	gbif:4835703,irmng:118380	ott800314	
Goniopectinidae	366154	ncbi:559843,worms:152509,gbif:9473,irmng:101824	ott366154	
Pennantiaceae	532133	ncbi:159369,gbif:4896790,irmng:118851	ott532133	
Bathypontiidae	1026245	ncbi:588353,worms:104078,gbif:8973,irmng:108870	ott1026245	
Theraphosidae	614529	ncbi:6895,gbif:5650,gbif:4656724,irmng:101227,irmng:118547	ott614529	
Diphysciidae	620626	ncbi:114655,worms:886328	ott620626	
Petraliellidae	106016	ncbi:216068,worms:196090,irmng:104268	ott106016	
Selenococcidiidae	2821925	worms:562843,gbif:7728057,irmng:113335	ott2821925	
Kelliidae	624640	worms:224,ncbi:41677,irmng:102769	ott624640	
Herpestidae	42311	ncbi:9697,gbif:9678,irmng:104273	ott42311	
Rhodachlyaceae	473294	ncbi:498765,worms:599696,gbif:6784932,irmng:120734	ott473294	
Chaeropodidae	3606662	gbif:5477,irmng:119702	ott3606662	
Jacobsoniidae	3325678	ncbi:186079,gbif:4736,irmng:111284	ott3325678	
Timaliidae	565811	ncbi:9173,gbif:3241609,irmng:105099	mrcaott246ott32658	
Trilosporidae	210285	worms:120256,ncbi:244778,gbif:4346477,irmng:113211	ott210285	
Priscopedatidae	3653413	gbif:4877573,irmng:115816	ott3653413	
Scopidae	1057476	ncbi:33579,gbif:9345,irmng:104919	ott1057476	
Hospitellidae	4805361	worms:720959,gbif:7679224,irmng:102668	ott4805361	
Giniphargidae	6188490	worms:720693,gbif:7541440	ott6188490	
Halopappaceae	4023582	worms:115066,gbif:2903,irmng:106736	ott4023582	
Potoroidae	478200	ncbi:65619,gbif:5460,irmng:118973	ott478200	
Euplanidae	3669733	ncbi:1641626,worms:479213,gbif:4859781,irmng:117408	ott3669733	
Calohypsibiidae	486314	ncbi:510444,worms:342536,gbif:6360,irmng:115623	ott486314	
Turrilinidae	4803463	worms:111953,gbif:7509331,irmng:103143	ott4803463	
Micractaeonidae	4958091	gbif:6880705,irmng:119829	ott4958091	
Gadilicolidae	5743271	worms:833968,gbif:7376626	ott5743271	
Phloiophilidae	579136	ncbi:186088,gbif:4290678,irmng:109962	ott579136	
Rhinolophidae	635025	ncbi:58055,gbif:5449,irmng:105016	ott635025	
Munnopsidae	254014	worms:118264,ncbi:192514,gbif:5379,irmng:109619	ott254014	
Triboliidae	7831224	gbif:9647471	ott7831224	
Leptotrichiaceae	75281	silva:L37788/#5,ncbi:1129771,gbif:4899467,irmng:104551	ott75281	
Massarinaceae	506843	if:80979,ncbi:290882,worms:437910,gbif:8308,irmng:109355	ott506843	
Ideoroncidae	595073	ncbi:535013,gbif:9637,irmng:109406	ott595073	
Ophiodermatidae	308696	ncbi:133737,worms:123197,gbif:7539,irmng:100554	ott308696	
Leptopodidae	755696	ncbi:236428,worms:869482,gbif:7887,irmng:100236	ott755696	
Protrinemuridae	4175023	gbif:4770432,irmng:118765	ott4175023	
Cellariidae	882026	ncbi:97240,worms:110735,gbif:2109,irmng:101623	ott882026	
Scleroptilidae	3680113	worms:182877,ncbi:1399350,gbif:7326,irmng:109206	ott3680113	
Stiphidiidae	867022	ncbi:388973,gbif:9578,irmng:107766	ott867022	
Siphlonuridae	851568	ncbi:219335,gbif:7866,irmng:104815	ott851568	
Lulworthiaceae	90657	if:82091,ncbi:135653,worms:437275,gbif:4153,irmng:107075	ott90657	
Camelidae	510775	ncbi:9835,gbif:5716,irmng:105013	ott510775	
Hydrobatidae	558083	ncbi:85545,worms:148794,gbif:5249,irmng:109371	ott452461	
Polyphysaceae	101023	ncbi:285966,worms:143703,gbif:4859,irmng:105581	ott101023	
Mecicobothriidae	959715	ncbi:230231,gbif:9558,irmng:108478	ott959715	
Walkeriidae	760237	ncbi:560997,worms:110804,gbif:6906,irmng:109510	ott760237	
Colinatydidae	5704429	worms:848168,gbif:8063937	ott5704429	
Haemodoraceae	81220	ncbi:54924,gbif:7691,irmng:113384	ott81220	
Manuelophryidae	5668030	worms:425479,gbif:7730228,irmng:119556	ott5668030	
Lepidoleuconidae	2842456	worms:164175,gbif:3766,irmng:114485	ott2842456	
Aulocalycidae	2833441	ncbi:1909186,worms:131687,gbif:7547,irmng:114289	ott2833441	
Psychodidae	901131	ncbi:7197,worms:391173,gbif:9164,irmng:101081	ott901131	
Datiscaceae	322752	ncbi:25931,gbif:6633,irmng:115370	ott322752	
Cladoniaceae	306152	if:80599,ncbi:5198,worms:382475,gbif:8328,irmng:106072	ott306152	
Oxalobacteraceae	1036630	silva:D14256/#5,ncbi:75682,gbif:8927,irmng:115054	ott1036630	
Hippaliosinidae	4148974	worms:110754,gbif:5816,irmng:105274	ott4148974	
Terrestricytheridae	2965262	ncbi:1112825,worms:391548,gbif:4303317,irmng:109047	ott2965262	
Kliellidae	2965331	worms:459461,gbif:4303313,irmng:109602	ott2965331	
Amabiliidae	433419	ncbi:109321,worms:104926,gbif:4282353,irmng:111287	ott433419	
Joubiniteuthidae	629528	worms:196597,ncbi:61719,gbif:3432,irmng:110863	ott629528	
Roussoellaceae	5345475	if:804651,gbif:7877233	ott5345475	
Guttulinopsidae	5603513	worms:731103,gbif:4920633	ott5603513	
Sphenocleaceae	824914	ncbi:41866,gbif:6754,irmng:114014	ott824914	
Tedaniidae	962323	ncbi:278974,worms:131659,gbif:4911,irmng:113492	ott962323	
Petropedetidae	337155	ncbi:110124,gbif:6744,irmng:106294	mrcaott114ott391676	
Chiasmodontidae	968261	ncbi:206140,worms:125529,gbif:8520,irmng:114900	ott968261	
Sclerodistomidae	1025948	ncbi:116930,worms:108475,gbif:2533,irmng:105481,irmng:110573	ott1025948	
Oxidae	3539651	ncbi:1350215,gbif:3668,irmng:108907	ott3539651	
Bolyeridae	1021982	ncbi:1542756,gbif:9451,gbif:4287610,irmng:115153,irmng:112581	ott1021982	
Dictyobacteraceae	7011922	ncbi:2571193	ott7011922	
Dicteroidae	3670190	worms:479225,gbif:6479517,irmng:121236	ott3670190	
Clausocalanidae	757629	ncbi:148994,worms:104082,gbif:9037,gbif:4303285,irmng:105509	mrcaott17168ott168715	
Psathyrellaceae	934913	if:82127,ncbi:184208,worms:426226,gbif:4184,irmng:106457	mrcaott8756ott14578	
Pterigynandraceae	595844	ncbi:119550,gbif:4655,irmng:107196	mrcaott3217ott3668	Maps to same node as: Pterigynandraceae - Hylocomiaceae
Viviparidae	821762	worms:154000,ncbi:54976,gbif:2855,irmng:102732	ott821762	
Oregoniidae	65132	worms:368557,ncbi:553066,gbif:4529	ott65132	
Calviriidae	105394	ncbi:993655,worms:479227,gbif:5892067,irmng:120972	ott105394	
Heteracanthocephalidae	4952425	worms:20317,gbif:6941,irmng:108129	ott4952425	
Thermogemmatisporaceae	846244	silva:AB547912/#5,ncbi:768668,gbif:8052589	ott846244	
Pamphagidae	327438	ncbi:58539,gbif:5520,irmng:108774	ott327438	
Pyrosomatidae	326077	ncbi:76843,worms:137216,gbif:7346,irmng:107554,irmng:115632	ott326077	
Austrobalanidae	2958796	ncbi:1560361,worms:534784,gbif:6467820,irmng:121785	mrcaott6741ott630775	Maps to same node as: Austrobalanidae - Balanidae
Cupedidae	347794	ncbi:50548,gbif:7821,irmng:101750	ott347794	
Coelosphaeridae	71331	ncbi:283421,worms:131650,gbif:8981,irmng:113271	mrcaott16797ott16803	Maps to same node as: Hymedesmiidae - Myxillidae - Coelosphaeridae - Acarnidae
Peripatopsidae	1072438	ncbi:27567,gbif:1898,irmng:110611	ott1072438	
Prionopidae	817402	ncbi:461254,gbif:4846052,irmng:108578	mrcaott252044ott692855	
Boletinellaceae	808303	if:82098,ncbi:178450,gbif:8790,irmng:107134	ott808303	
Bramidae	679814	ncbi:215350,worms:125520,gbif:8508,irmng:114143	ott679814	
Coniopterygidae	297626	ncbi:279441,gbif:5204,irmng:100978	ott297626	
Mylodontidae	901682	ncbi:48781,gbif:3239378,irmng:103467	ott901682	
Fedrizziidae	5104694	gbif:3253798,irmng:107387	ott5104694	
Entopylaceae	2819162	worms:248084,gbif:8188210,irmng:115021	ott2819162	
Cuniculitremaceae	5260754	if:82133,ncbi:1910893,gbif:3247,irmng:106286	ott5260754	
Sulidae	452462	ncbi:30446,worms:136994,gbif:9351,irmng:101111	ott452462	
Barrancaceae	5917694	ncbi:1725054	ott5917694	
Paradrepanophoridae	404111	ncbi:947608,worms:122345,gbif:2078,irmng:112593	ott404111	
Pygmaeosomatidae	3516286	worms:888769,gbif:4002,irmng:100389	ott3516286	
Leiosauridae	5846310	ncbi:2024744,gbif:3238690,irmng:115401	ott5846310	
Agaricomycetidae	822500	if:501298,ncbi:452333,worms:177190	ott822500	
Bachelotiaceae	4921981	worms:599701,gbif:6789225,irmng:121682	ott4921981	
Mycetomorphidae	2959341	ncbi:2501518,worms:293295,gbif:4884,irmng:107754	ott2959341	
Laemobothriidae	1051181	ncbi:179155,gbif:2784,irmng:109908	ott1051181	
Pediculochelidae	3526779	ncbi:1712502,gbif:3637,irmng:108919	ott3526779	
Megapodiidae	620981	ncbi:8977,gbif:9318,irmng:104295	mrcaott4765ott6520194	
Antheacheridae	5092523	worms:128562,gbif:3255501,irmng:107990	ott5092523	
Huayangosauridae	4128552	gbif:4823319,irmng:116967	ott4128552	
Filistatidae	466760	ncbi:94010,gbif:3410,irmng:107390	ott466760	
Bothrideridae	974222	ncbi:196993,gbif:7774,irmng:115916	mrcaott232419ott233211	
Nocardiopsaceae	104085	silva:D85492/#5,ncbi:83676,worms:559776,gbif:8086,irmng:104808	ott104085	
Lardoglyphidae	155923	ncbi:223446,gbif:4547882,irmng:108635	ott155923	
Marteiliidae	4005433	ncbi:2184064,worms:562856,gbif:4898989,irmng:113931,irmng:115761	ott4005433	
Licnobelbidae	3531923	gbif:7442,irmng:117342	ott3531923	
Assamiidae	978951	ncbi:118586,gbif:3253387,irmng:108464	ott978951	
Azecidae	6138060	worms:933796,ncbi:691771,gbif:4566496	ott6138060	
Microthoracidae	1023410	ncbi:502088,worms:179267,gbif:7707564,irmng:114781	ott1023410	
Beraeidae	1047464	ncbi:177794,gbif:7958,irmng:104615	ott1047464	
Franciscideridae	7485852	ncbi:2582694	ott7485852	
Behningiidae	898273	ncbi:243543,gbif:4295,irmng:109772	ott898273	
Crenotrichaceae	38	silva:AB240465/#5,ncbi:89377,worms:571122,gbif:8100,irmng:104429	ott38	
Plakinidae	196338	ncbi:81001,worms:131661,gbif:8136,irmng:114220	ott196338	
Chlorophthalmidae	19305	ncbi:68511,worms:125442,gbif:7181,irmng:111486	mrcaott9853ott1057264	
Choriplacidae	2867655	worms:385506,ncbi:291924,gbif:5003,irmng:111430	ott2867655	
Sphenophryidae	4806201	ncbi:1350383,worms:134813,gbif:7615859,irmng:113619	ott4806201	
Andesembiidae	367936	ncbi:1208807,gbif:2056	ott367936	
Tarsocheylidae	3539820	ncbi:2051824,gbif:3671,irmng:109126	ott3539820	
Fabrosauridae	4946569	gbif:3238873,irmng:116293	ott4946569	
Hippopodiidae	934504	worms:135339,ncbi:168743,gbif:8204,irmng:107932	ott934504	
Lesquereusiidae	789902	ncbi:1108959,worms:136739,gbif:3235535,irmng:115701	ott789902	
Karkinorhynchidae	752611	ncbi:84076,worms:142095,gbif:3268654,irmng:112995	ott752611	
Microbacteriaceae	231766	silva:D17751/#5,ncbi:85023,worms:393617,gbif:3837,irmng:104801	ott231766	
Cicadidae	290567	ncbi:7033,gbif:6049,gbif:3265779,irmng:119508,irmng:101734	ott290567	
Hypsiprymnodontidae	3607115	gbif:5457,irmng:119703	ott3607115	
Cyliosomatidae	7112990	worms:888820,gbif:9179992	ott7112990	
Phoxocephalopsidae	4675314	worms:176868,gbif:4304305,irmng:107172	ott4675314	
Pichiaceae	821913	ncbi:1156497,worms:438940,gbif:8404,irmng:104109	ott821913	
Archaeoglobaceae	999	silva:X05567/#5,ncbi:2232,worms:416242,gbif:3799,irmng:105569	ott999	
Muntingiaceae	126943	ncbi:91852,gbif:2230,irmng:119245	ott126943	
Chaetosiphonaceae	4735976	worms:143669,gbif:8775,irmng:107295	ott4735976	
Pachycorioolithidae	7657919	gbif:9283169	ott7657919	
Resultomonadaceae	5602182	ncbi:1535299,gbif:9455616	ott5602182	
Amblycipitidae	609229	ncbi:31019,worms:154649,gbif:8636,irmng:111159	ott5548749	Maps to same node as: Amblycipitidae - Bagridae - Schilbeidae - Heptapteridae
Cretomantidae	4177879	gbif:8447266	ott4177879	
Phryganellidae	4744035	ncbi:2217851,worms:136742,gbif:2168,irmng:115297	ott4744035	
Sphaeronematidae	5004070	ncbi:619313,gbif:3248977,irmng:117211	ott5004070	
Chasmocarcinidae	540486	worms:410820,ncbi:576852,gbif:3254198,irmng:117587	ott540486	
Fomitopsidaceae	4099718	if:81772,ncbi:1769247,worms:438943,gbif:7619,irmng:106053	ott4099718	
Conexibacteraceae	346713	silva:X92694/#5,ncbi:320583,worms:559810,gbif:4902886,irmng:104356	ott346713	
Helotidae	686907	ncbi:196980,gbif:4290626,irmng:109659	ott686907	
Leucocytozoidae	5655273	ncbi:1639122	ott5655273	
Nihotungidae	4674938	worms:390824,gbif:2779,irmng:109083	ott4674938	
Morchellaceae	306161	if:81027,ncbi:5192,gbif:8398,irmng:111399	ott306161	
Guizhousomatidae	3516251	worms:888822,gbif:4650813,irmng:119354	ott3516251	
Myxillidae	369559	ncbi:118318,worms:131658,gbif:8991,irmng:113385	mrcaott16797ott16803	Maps to same node as: Hymedesmiidae - Myxillidae - Coelosphaeridae - Acarnidae
Anelasmatidae	2958253	ncbi:629287,worms:106051,gbif:5033,irmng:108022	ott2958253	
Melanotaeniaceae	231163	if:81943,ncbi:62923,worms:177270,gbif:3822,irmng:108177	ott231163	
Myxobilatidae	650429	worms:890558,ncbi:1117128,gbif:4579945,irmng:114784	ott650429	
Petalostegidae	4149762	worms:466956,gbif:5833,irmng:101855	ott4149762	
Laodiceidae	934507	worms:1610,ncbi:168747,gbif:8211,irmng:108217	mrcaott394796ott394804	
Damasippoididae	3507861	ncbi:523857,gbif:5526,irmng:118270	ott3507861	
Ellobiophryidae	4030322	worms:425447,gbif:7393471,irmng:114620	ott4030322	
Pterolonchidae	264383	ncbi:1073839,gbif:8862,irmng:110708	ott264383	
Bolbocephalodidae	3670511	worms:468896,gbif:3156,irmng:110356	ott3670511	
Philepittidae	991709	ncbi:137529,gbif:9332,irmng:108518	ott991709	
Liopteridae	119607	ncbi:244899,gbif:3259269,irmng:109881	ott119607	
Phthiracaridae	709412	ncbi:66604,worms:449187,gbif:3639,irmng:100330	ott709412	
Tectohymenidae	2823887	gbif:8357308,irmng:115444	ott2823887	
Rivulidae	708869	ncbi:28771,worms:267011,worms:154788,gbif:3696,irmng:106576	ott708869	
Syringobiidae	970081	ncbi:474112,gbif:3252834,irmng:108923	ott970081	
Cleveaceae	182284	ncbi:122613,gbif:2262,irmng:113043	ott182284	
Ctenosculidae	2959302	worms:173728,gbif:9085,irmng:106516	ott2959302	
Haplobainosomatidae	3516341	worms:888726,gbif:3016,irmng:112172	ott3516341	
Pentametrocrinidae	1013430	ncbi:707769,worms:123151,gbif:5594,irmng:110239	ott1013430	
Cytherellidae	231083	ncbi:116577,worms:127486,gbif:5189,irmng:109152,irmng:121168	ott231083	
Hemimeniidae	4956554	worms:236668,gbif:3248283,irmng:111175	ott4956554	
Chinchillidae	169710	ncbi:10150,gbif:5494,irmng:104634	ott169710	
Titanosauridae	4129226	gbif:4822754,irmng:117040	mrcaott4126842ott4129234	
Hemiasterellidae	152352	ncbi:283520,worms:131670,gbif:3901,irmng:114477	mrcaott8837ott9778	Maps to same node as: Bubaridae - Podospongiidae - Stelligeridae - Halichondriidae - Heteroxyidae - Hemiasterellidae - Guitarridae
Nesameletidae	1006319	ncbi:309607,gbif:6052,irmng:114969	ott1006319	
Euchlanidae	672793	ncbi:1213223,worms:368560,gbif:8061,irmng:107067	ott672793	
Orchistomatidae	4713172	worms:22799,gbif:4282682,irmng:107869	ott4713172	
Polycanthiidae	927530	ncbi:996763,irmng:118529	ott927530	
Comamonadaceae	1074529	silva:D14320/#5,ncbi:80864,worms:393948,gbif:5439,irmng:104249	ott1074529	
Neoephemeridae	796472	ncbi:219473,gbif:4296,irmng:100994	ott796472	
Myxochloridaceae	634294	ncbi:420625,worms:599691,gbif:8699,irmng:107785	ott634294	
Pseudococculinidae	50470	worms:23106,ncbi:69672,gbif:2861,irmng:104642	ott50470	
Comatulidae	263384	ncbi:106121,worms:828512,gbif:9510,gbif:7521278,irmng:100940	ott263384	
Onygenaceae	958144	if:81881,ncbi:33184,worms:100055,gbif:4832,irmng:109311	mrcaott7943ott58011	
Regiatidae	4187560	gbif:4403553	ott4187560	
Echinobothriidae	66752	ncbi:108261,worms:104932,gbif:2244,irmng:111375,irmng:120300,irmng:111380	ott66752	
Protosquillidae	499646	worms:136092,ncbi:85303,gbif:8911,irmng:110295	ott499646	
Pachyneuridae	519525	ncbi:209687,gbif:5578,irmng:100910	ott519525	
Eustichiaceae	702570	ncbi:323817,gbif:4639,irmng:114859	ott702570	
Parazoanthidae	302330	worms:100689,ncbi:44928,gbif:5182,irmng:108035	ott708619	
Elapidae	57862	ncbi:8602,worms:342638,gbif:9455,irmng:115519	mrcaott3192ott677289	
Phoenicococcidae	4191747	ncbi:249437,gbif:4533,irmng:109920	ott4191747	
Kathistaceae	862914	if:81991,ncbi:151678,gbif:2458,irmng:107968	ott862914	
Thamnocephalidae	469822	ncbi:91592,gbif:7510,irmng:109048	ott469822	
Vahliellaceae	5342481	if:517839,ncbi:1344060,gbif:5953292	ott5342481	
Dalatiidae	250746	ncbi:117914,worms:105714,gbif:5875,irmng:106946	mrcaott24489ott69179	Maps to same node as: Somniosidae - Dalatiidae
Myxococcaceae	939441	silva:AB218205/#5,ncbi:31,worms:570956,gbif:8944,irmng:107396	ott939441	
Seiodidae	4702427	gbif:4549808,irmng:108752	ott4702427	
Agathotanaidae	208867	worms:237594,ncbi:992995,gbif:5416,irmng:108284	ott208867	
Desulfobacteraceae	774775	silva:L06457/#5,ncbi:213119,worms:393982,gbif:8935,irmng:112231	ott774775	
Sphyrapodidae	208871	worms:246702,ncbi:992997,gbif:3253965,irmng:114738	ott208871	
Limnocharidae	227004	ncbi:297017,gbif:7498,irmng:108469	ott227004	
Drosophilidae	34905	ncbi:7214,worms:987176,gbif:5547,irmng:100842	ott34905	
Douglasiidae	714614	ncbi:198967,gbif:5320,irmng:109784	ott714614	
Eurycercidae	217720	ncbi:202079,worms:593106,gbif:4667900	ott217720	
Dermacoccaceae	118085	silva:X87755/#5,ncbi:145357,worms:394097,gbif:8076,irmng:104474	mrcaott4529ott68820	
Tanypezidae	451702	ncbi:286514,gbif:3521,irmng:111168	ott451702	
Globocornidae	2916499	worms:558222,gbif:6521023,irmng:121094	ott2916499	
Porotheleaceae	5296956	if:81214,gbif:3281477,irmng:120761	ott5296956	
Proterochampsidae	4127229	gbif:4819349,irmng:104309	ott4127229	
Melphidippidae	699793	worms:101398,ncbi:371419,gbif:4443,irmng:109242	ott699793	
Dermateaceae	186927	if:80686,ncbi:76657,worms:437266,gbif:4121,gbif:3297719,irmng:110506,irmng:108363	ott186927	
Annulariidae	292131	worms:368483,ncbi:1233766,gbif:2683	ott292131	
Thymelaeaceae	1015625	ncbi:39987,gbif:2428,irmng:114949	ott1015625	
Caldisphaeraceae	318328	silva:AB087499/#5,ncbi:255472,gbif:7785,irmng:116780	ott318328	
Belluloporidae	4149010	worms:751090,gbif:6487144,irmng:119901	ott4149010	
Caviidae	220339	ncbi:10139,gbif:9432,irmng:104392	ott220339	
Rhizocarpaceae	67090	if:81865,ncbi:88640,worms:578650,gbif:8371,irmng:107429	ott67090	
Schaereriaceae	5261962	if:81262,worms:988606,gbif:4840,irmng:117653	ott5261962	
Dasypodidae	273244	ncbi:9359,gbif:9369,irmng:104715	ott273244	
Apseudellidae	2989675	worms:237588,gbif:5419,irmng:109943	ott2989675	
Tovariaceae	701064	ncbi:91840,gbif:5944,irmng:113168	ott701064	
Anchisauridae	4143095	gbif:3238974,irmng:116435	ott4143095	
Dactylopodolidae	176166	ncbi:233131,worms:114420,gbif:3430,irmng:110583	ott176166	
Tylencholaimidae	227795	ncbi:211232,worms:834532,gbif:5983,irmng:111114	ott227795	
Sternophoridae	201866	ncbi:118535,gbif:3044,irmng:107764	ott201866	
Mutoviidae	6292171	gbif:8512052	ott6292171	
Sciadoceridae	886456	ncbi:43828,gbif:3264176,irmng:104998	ott886456	
Iulomorphidae	3512647	ncbi:244992,worms:888735,gbif:2945,irmng:110848	ott3512647	
Astegistidae	231656	ncbi:229808,worms:508157,gbif:7405,irmng:101881	ott231656	
Pararchaeidae	35279	ncbi:336677,gbif:9569,irmng:108148	ott35279	
Leptohyphidae	796479	ncbi:219474,gbif:7871,irmng:107144	ott796479	
Arcturidae	776242	worms:118280,ncbi:160637,gbif:8691	ott776242	
Rafaelidae	6290580	gbif:8612127	ott6290580	
Gymnobisiidae	201510	ncbi:535088,gbif:9638,irmng:109517	ott201510	
Calyculariaceae	279680	ncbi:400706,gbif:6146	ott279680	
Rhopalomeniidae	2849977	worms:13578,ncbi:1541974,gbif:6889,irmng:110844	ott2849977	
Benthimermithidae	3592153	ncbi:1144940,worms:182912,gbif:4630165,irmng:105382	ott3592153	
Conescharellinidae	4148911	worms:391933,gbif:4356928,irmng:105080	ott4148911	
Achatinellidae	26574	worms:738100,ncbi:115910,gbif:9466,irmng:113244	ott26574	
Lamproblattidae	275614	ncbi:1080998,gbif:3266540,irmng:118764	ott275614	
Hoplichthyidae	441566	ncbi:30986,worms:196073,gbif:5098,irmng:114348,irmng:121560	ott441566	
Graphiolaceae	985475	if:80818,ncbi:5274,gbif:7601,irmng:109173	ott985475	
Otohydridae	3681035	worms:22775,gbif:9254,irmng:107777	ott3681035	
Cebidae	489215	ncbi:9498,gbif:9621,irmng:104395	mrcaott2025ott93900	
Parapontellidae	2957724	worms:104094,gbif:9047,irmng:109934	ott2957724	
Ancylostomatidae	168892	ncbi:33278,worms:834871,gbif:5972,irmng:111297	mrcaott46769ott492886	
Protocucujidae	316052	ncbi:196974,gbif:4290619,irmng:101751	ott316052	
Lutevanaphididae	6316680	gbif:7769242	ott6316680	
Chlorokybaceae	326009	ncbi:3142,irmng:107694	ott326009	
Moitessieriidae	756442	worms:715907,ncbi:947991,gbif:4561232,irmng:100655	ott756442	
Priscomilitaridae	4674500	worms:882410,ncbi:1853563,gbif:9034832,irmng:106970	ott4674500	
Hornelliidae	5787787	worms:720152,gbif:9808065,irmng:121160	ott5787787	
Chondrinidae	169247	worms:842721,ncbi:145339,gbif:3244092,irmng:102163	ott169247	
Aepophilidae	232685	ncbi:236430,worms:869433,gbif:6099848	ott232685	
Mysidae	833650	worms:119822,ncbi:79901,gbif:5404,irmng:111066	ott833650	
Thermoproteaceae	1043518	silva:L07510/#5,ncbi:2267,worms:559466,gbif:3798,irmng:106068	ott1043518	
Flosculariidae	681210	ncbi:104789,worms:148333,gbif:7520,irmng:113955	ott681210	
